"","person_id","DistTravelled_km","MaxDiam_km","MaxHomeDist_km","AvgFlightLen_km","StdFlightLen_km","RoG_km","DistTravelled_km_lag1","MaxDiam_km_lag1","MaxHomeDist_km_lag1","AvgFlightLen_km_lag1","StdFlightLen_km_lag1","RoG_km_lag1","AvgFlightDur_min","StdFlightDur_min","AvgFlightDur_min_lag1","StdFlightDur_min_lag1","Hometime_hrs","Hometime_hrs_lag1","SigLocsVisited","SigLocsVisited_lag1","SigLocEntropy","SigLocEntropy_lag1","ProbPause","ProbPause_lag1","RoG","CircdnRtn","CircdnRtn_lag1","WkEndDayRtn","WkEndDayRtn_lag1","local_date","days_from_start","utc_timecode"
"11","Person618",13.7655716507221,2.69102940544325,2.61082746666184,0.108390327958441,0.180282074669627,0.548886394790156,7.02500714679239,2.15382494470547,1.93411844744509,0.0638637013344763,0.116910848228908,0.25431049741419,1.02755905511811,1.91206184587141,0.737878787878788,1.55258803550931,21.1194444444444,22.4944444444444,1,1,0,0,0.909375,0.943634259259259,548.886394790156,0.823809523809524,0.855952380952381,0.795,0.831666666666667,"2016-08-05",3,1470369600000
"12","Person618",8.41034276454652,3.43478251536866,3.43060234702599,0.112137903527287,0.141391269283863,1.21980180372646,13.7655716507221,2.69102940544325,2.61082746666184,0.108390327958441,0.180282074669627,0.548886394790156,1.30222222222222,2.67603833701634,1.02755905511811,1.91206184587141,19.7777777777778,21.1194444444444,2,1,0.346515336918666,0,0.932175925925926,0.909375,1219.80180372646,0.744047619047619,0.823809523809524,0.833333333333333,0.795,"2016-08-06",4,1.470456e+12
"13","Person618",0.727058910464723,0.264726859148796,0.267126493995108,0.0605882425387269,0.0481370841471203,0.021234752026723,8.41034276454652,3.43478251536866,3.43060234702599,0.112137903527287,0.141391269283863,1.21980180372646,1.84722222222222,2.32841292171443,1.30222222222222,2.67603833701634,23.6083333333333,19.7777777777778,1,2,0,0.346515336918666,0.984606481481481,0.932175925925926,21.234752026723,0.879761904761905,0.744047619047619,0.916666666666667,0.833333333333333,"2016-08-07",5,1470542400000
"14","Person618",2.40052967742398,0.717690963339257,0.713079948842044,0.0706038140418817,0.0332095209700319,0.240023286759744,0.727058910464723,0.264726859148796,0.267126493995108,0.0605882425387269,0.0481370841471203,0.021234752026723,1.55392156862745,4.18967799045413,1.84722222222222,2.32841292171443,19.6916666666667,23.6083333333333,2,1,0.416444779979006,0,0.963310185185185,0.984606481481481,240.023286759744,0.792857142857143,0.879761904761905,0.793333333333333,0.916666666666667,"2016-08-08",6,1470628800000
"15","Person618",21.569455758965,7.59732711363227,7.33382121969419,0.201583698681916,0.289414441157673,2.25540255157794,2.40052967742398,0.717690963339257,0.713079948842044,0.0706038140418817,0.0332095209700319,0.240023286759744,1.52336448598131,2.19185271923911,1.55392156862745,4.18967799045413,15.1769444444444,19.6916666666667,1,2,0,0.416444779979006,0.862981072334225,0.963310185185185,2255.40255157793,0.725,0.792857142857143,0.725,0.793333333333333,"2016-08-09",7,1470715200000
"16","Person636",0,0,0.00539330681052999,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3.99805555555556,NA,1,NA,0,NA,1,NA,0,0.964285714285714,NA,0.95,NA,"2016-06-01",0,1464753600000
"17","Person636",32.1490848355262,8.75794994035085,6.96887857458115,0.0861905759665581,0.0960805020700086,2.65827702843909,0,0,0.00539330681052999,0,0,0,0.684986595174263,2.04512440902409,0,0,15.7805555555556,3.99805555555556,1,1,0,0,0.822569444444444,1,2658.27702843909,0.753401360544218,0.964285714285714,0.754761904761905,0.95,"2016-06-02",1,1.46484e+12
"18","Person636",32.4075005701726,5.90646337986712,5.66894914454113,0.0967388076721569,0.215543632950197,2.27442349941004,32.1490848355262,8.75794994035085,6.96887857458115,0.0861905759665581,0.0960805020700086,2.65827702843909,0.624875621890547,2.03518079157862,0.684986595174263,2.04512440902409,14.3638888888889,15.7805555555556,3,1,0.127746380033672,0,0.85462962962963,0.822569444444444,2274.42349941004,0.61734693877551,0.753401360544218,0.622619047619048,0.754761904761905,"2016-06-03",2,1464926400000
"19","Person636",11.2951372751569,4.08532644122561,3.93917240796206,0.0990801515364643,0.222807020785081,0.639514763360448,32.4075005701726,5.90646337986712,5.66894914454113,0.0967388076721569,0.215543632950197,2.27442349941004,2.1125730994152,9.89950724353073,0.624875621890547,2.03518079157862,19.4583333333333,14.3638888888889,1,3,0,0.127746380033672,0.83275462962963,0.85462962962963,639.514763360448,0.804421768707483,0.61734693877551,0.958333333333333,0.622619047619048,"2016-06-04",3,1465012800000
"20","Person636",11.0224161672369,2.11079893443147,1.85128672873028,0.0626273645865733,0.135027397843755,0.313225644320394,11.2951372751569,4.08532644122561,3.93917240796206,0.0990801515364643,0.222807020785081,0.639514763360448,1.22253787878788,8.02536872110361,2.1125730994152,9.89950724353073,18.9416666666667,19.4583333333333,2,1,0.237056006155123,0,0.850578703703704,0.83275462962963,313.225644320394,0.784863945578231,0.804421768707483,0.875,0.958333333333333,"2016-06-05",4,1465099200000
"21","Person636",32.0946052525021,5.4020107597961,5.21176859093915,0.0808428343891741,0.128877256641963,1.73623978468327,11.0224161672369,2.11079893443147,1.85128672873028,0.0626273645865733,0.135027397843755,0.313225644320394,0.736356003358522,3.35473547387169,1.22253787878788,8.02536872110361,16.6194444444444,18.9416666666667,2,2,0.213738171393776,0.237056006155123,0.796990740740741,0.850578703703704,1736.23978468327,0.773809523809524,0.784863945578231,0.775,0.875,"2016-06-06",5,1465185600000
"22","Person636",29.7172821182062,5.93752104838916,5.08233622477049,0.0974337118629713,0.149403070912868,2.20726094859759,32.0946052525021,5.4020107597961,5.21176859093915,0.0808428343891741,0.128877256641963,1.73623978468327,0.927322404371585,4.65505097379112,0.736356003358522,3.35473547387169,14.2805555555556,16.6194444444444,2,2,0.536519148295902,0.213738171393776,0.803587962962963,0.796990740740741,2207.26094859759,0.706632653061224,0.773809523809524,0.722619047619048,0.775,"2016-06-07",6,1.465272e+12
"23","Person636",30.4743548911909,6.84197872096724,6.73721349944865,0.10922707846305,0.439994013263446,2.92550847777196,29.7172821182062,5.93752104838916,5.08233622477049,0.0974337118629713,0.149403070912868,2.20726094859759,0.627837514934289,1.72389333095445,0.927322404371585,4.65505097379112,12.7880555555556,14.2805555555556,1,2,0,0.536519148295902,0.853757635632488,0.803587962962963,2925.50847777196,0.675,0.706632653061224,0.6625,0.722619047619048,"2016-06-08",7,1465358400000
"24","Person8016",0,0,0.00240701557796625,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3.995,NA,1,NA,0,NA,1,NA,0,0.678571428571429,NA,0.65,NA,"2016-04-01",0,1459483200000
"25","Person8016",12.6543309061973,3.63861896176873,3.63711932427846,0.103724023821289,0.161363341626887,1.6264735894128,0,0,0.00240701557796625,0,0,0,3.42486338797814,24.3046937243308,0,0,14.7527777777778,3.995,2,1,0.368885784498678,0,0.709837962962963,1,1626.4735894128,0.478741496598639,0.678571428571429,0.875,0.65,"2016-04-02",1,1459569600000
"26","Person8016",10.3043003321739,3.61591187927475,3.61324933364404,0.168922956265145,0.486699146427204,1.43989354559114,12.6543309061973,3.63861896176873,3.63711932427846,0.103724023821289,0.161363341626887,1.6264735894128,5.83060109289617,28.4119414742528,3.42486338797814,24.3046937243308,8.50833333333333,14.7527777777778,2,2,0.646991732596872,0.368885784498678,0.753009259259259,0.709837962962963,1439.89354559114,0.329931972789116,0.478741496598639,0.833333333333333,0.875,"2016-04-03",2,1.459656e+12
"27","Person8016",9.24998325708806,3.63707897715998,3.57352704015705,0.0783896886193904,0.286434181796578,1.44060613620725,10.3043003321739,3.61591187927475,3.61324933364404,0.168922956265145,0.486699146427204,1.43989354559114,2.69915254237288,16.8439327786125,5.83060109289617,28.4119414742528,14.2077777777778,8.50833333333333,2,2,0.521801632520971,0.646991732596872,0.778819444444444,0.753009259259259,1440.60613620725,0.306972789115646,0.329931972789116,0.229761904761905,0.833333333333333,"2016-04-04",3,1459742400000
"28","Person8016",10.3789984239291,4.1077791970868,3.60306396670856,0.203509773018217,0.498875114352096,1.64030365441253,9.24998325708806,3.63707897715998,3.57352704015705,0.0783896886193904,0.286434181796578,1.44060613620725,6.56535947712418,21.1789486264958,2.69915254237288,16.8439327786125,13.2916666666667,14.2077777777778,2,2,0.51152828509346,0.521801632520971,0.767476851851852,0.778819444444444,1640.30365441253,0.409013605442177,0.306972789115646,0.439285714285714,0.229761904761905,"2016-04-05",4,1459828800000
"29","Person8016",20.4342031584799,6.28837622888066,3.5627170589082,0.0683418165835449,0.130890026546649,1.83051849834735,10.3789984239291,4.1077791970868,3.60306396670856,0.203509773018217,0.498875114352096,1.64030365441253,0.847826086956522,3.47017411955984,6.56535947712418,21.1789486264958,8.68944444444444,13.2916666666667,2,2,0.693079583470173,0.51152828509346,0.823958333333333,0.767476851851852,1830.51849834735,0.431972789115646,0.409013605442177,0.571428571428571,0.439285714285714,"2016-04-06",5,1459915200000
"30","Person8016",32.6631055853287,8.216232116307,5.14384855910347,0.0735655531201097,0.104957711381491,2.16358964541157,20.4342031584799,6.28837622888066,3.5627170589082,0.0683418165835449,0.130890026546649,1.83051849834735,0.992492492492492,5.44888173925356,0.847826086956522,3.47017411955984,7.57166666666667,8.68944444444444,3,2,0.917287863310249,0.693079583470173,0.694045222060219,0.823958333333333,2163.58964541157,0.436224489795918,0.431972789115646,0.560714285714286,0.571428571428571,"2016-04-07",6,1460001600000
"31","Person8016",16.1812422151535,3.61587422158468,3.61442951250036,0.0336408362061403,0.0433713574020087,1.64663494713487,32.6631055853287,8.216232116307,5.14384855910347,0.0735655531201097,0.104957711381491,2.16358964541157,0.736313236313236,7.99720367157431,0.992492492492492,5.44888173925356,6.66666666666667,7.57166666666667,3,3,0.732038896285583,0.917287863310249,0.702880313199105,0.694045222060219,1646.63494713487,0.375,0.436224489795918,0.5625,0.560714285714286,"2016-04-08",7,1.460088e+12
"32","Person8043",0,0,0.0152471298416926,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4.92916666666667,NA,1,NA,0,NA,1,NA,0,1,NA,1,NA,"2016-12-05",0,1.480914e+12
"33","Person8043",0,0,0.0152471298416926,0,0,0,0,0,0.0152471298416926,0,0,0,0,0,0,0,24,4.92916666666667,1,1,0,0,1,1,0,0.986111111111111,1,0.979166666666667,1,"2016-12-06",1,1481000400000
"34","Person8043",24.5655139173735,5.39542693984379,5.27271169427833,0.132786561715533,0.150659890090471,1.18204399527932,0,0,0.0152471298416926,0,0,0,0.726126126126126,1.81206595894335,0,0,20.6222222222222,24,2,1,0.103760156351999,0,0.906712962962963,1,1182.04399527932,0.881944444444444,0.986111111111111,0.895833333333333,0.979166666666667,"2016-12-07",2,1481086800000
"35","Person8043",57.0435505579117,19.8723207496113,19.7802595244799,0.266558647466877,0.287285344800265,4.90238552272418,24.5655139173735,5.39542693984379,5.27271169427833,0.132786561715533,0.150659890090471,1.18204399527932,0.657320872274143,1.27796455919344,0.726126126126126,1.81206595894335,20.7388888888889,20.6222222222222,2,2,0.106235358391589,0.103760156351999,0.902314814814815,0.906712962962963,4902.38552272418,0.881944444444444,0.881944444444444,0.895833333333333,0.895833333333333,"2016-12-08",3,1481173200000
"36","Person8043",0,0,0.00660282845921173,0,0,0,57.0435505579117,19.8723207496113,19.7802595244799,0.266558647466877,0.287285344800265,4.90238552272418,0,0,0.657320872274143,1.27796455919344,24,20.7388888888889,1,2,0,0.106235358391589,1,0.902314814814815,0,0.986111111111111,0.881944444444444,0.979166666666667,0.895833333333333,"2016-12-09",4,1481259600000
"37","Person8043",0,0,0.00660282845921173,0,0,0,0,0,0.00660282845921173,0,0,0,0,0,0,0,24,24,1,1,0,0,1,1,0,0.986111111111111,0.986111111111111,1,0.979166666666667,"2016-12-10",5,1.481346e+12
"38","Person8043",7.16570336875739,3.35478357752038,3.34336280287763,0.135201950353913,0.207031926837514,0.475161398113905,0,0,0.00660282845921173,0,0,0,0.751572327044025,1.44767077934637,0,0,15.7319444444444,24,1,1,0,0,0.959556646078348,1,475.161398113905,0.975,0.986111111111111,1,1,"2016-12-11",6,1481432400000
"39","Person8046",0.0164432006527637,0.0164432006527637,0.0146953592181677,0.0164432006527637,0,0.00691349269222083,NA,NA,NA,NA,NA,NA,28.1666666666667,0,NA,NA,3.44805555555556,NA,1,NA,0,NA,0.880167340282209,NA,6.91349269222083,0.892857142857143,NA,0.85,NA,"2016-05-03",0,1.462248e+12
"40","Person8046",1.57435324691908,0.273872945246449,0.193060641236576,0.039358831172977,0.0291000826406476,0.0462002694489416,0.0164432006527637,0.0164432006527637,0.0146953592181677,0.0164432006527637,0,0.00691349269222083,2.3,3.53738680569505,28.1666666666667,0,22.4666666666667,3.44805555555556,1,1,0,0,0.936111111111111,0.880167340282209,46.2002694489416,0.803571428571429,0.892857142857143,0.841666666666667,0.85,"2016-05-04",1,1462334400000
"41","Person8046",8.33266690141696,1.24702430405788,1.23171822105384,0.0234063677006094,0.0255371710359762,0.240540026472783,1.57435324691908,0.273872945246449,0.193060641236576,0.039358831172977,0.0291000826406476,0.0462002694489416,0.905898876404494,8.99685005755533,2.3,3.53738680569505,16.0111111111111,22.4666666666667,1,1,0,0,0.776041666666667,0.936111111111111,240.540026472783,0.767857142857143,0.803571428571429,0.791666666666667,0.841666666666667,"2016-05-05",2,1462420800000
"42","Person8046",9.09924593498376,2.07342729616064,2.06913785797373,0.0812432672766407,0.0789760459824334,0.932748538070852,8.33266690141696,1.24702430405788,1.23171822105384,0.0234063677006094,0.0255371710359762,0.240540026472783,5.5,35.5305843242469,0.905898876404494,8.99685005755533,12.1277777777778,16.0111111111111,2,1,0.151465123655101,0,0.572222222222222,0.776041666666667,932.748538070852,0.625,0.767857142857143,0.533333333333333,0.791666666666667,"2016-05-06",3,1462507200000
"43","Person8046",11.7337544701694,2.24887103099888,2.24552540197301,0.0634256998387536,0.117582294991511,0.955670444218608,9.09924593498376,2.07342729616064,2.06913785797373,0.0812432672766407,0.0789760459824334,0.932748538070852,1.86576576576577,12.8297390187894,5.5,35.5305843242469,15.1388888888889,12.1277777777778,2,2,0.358249570711128,0.151465123655101,0.760300925925926,0.572222222222222,955.670444218608,0.720238095238095,0.625,0.791666666666667,0.533333333333333,"2016-05-07",4,1462593600000
"44","Person8046",7.54146881023837,2.32064076310953,2.31456072255449,0.0349142074548073,0.0373639610885111,0.947994686325002,11.7337544701694,2.24887103099888,2.24552540197301,0.0634256998387536,0.117582294991511,0.955670444218608,1.28472222222222,7.66628432649592,1.86576576576577,12.8297390187894,16.0555555555556,15.1388888888889,1,2,0,0.358249570711128,0.807291666666667,0.760300925925926,947.994686325002,0.726190476190476,0.720238095238095,0.875,0.791666666666667,"2016-05-08",5,1.46268e+12
"45","Person8046",12.4852377121549,2.61358770375976,1.87950103519033,0.0515918913725411,0.130264275461037,0.5752146206992,7.54146881023837,2.32064076310953,2.31456072255449,0.0349142074548073,0.0373639610885111,0.947994686325002,0.871900826446281,4.95525205958156,1.28472222222222,7.66628432649592,15.5333333333333,16.0555555555556,1,1,0,0,0.853472222222222,0.807291666666667,575.2146206992,0.589285714285714,0.726190476190476,0.591666666666667,0.875,"2016-05-09",6,1462766400000
"46","Person8046",9.08183311363033,1.99055491012559,1.97690542790827,0.0330248476859285,0.0670200073033255,0.136718353691644,12.4852377121549,2.61358770375976,1.87950103519033,0.0515918913725411,0.130264275461037,0.5752146206992,80.0624242424242,1315.38747742889,0.871900826446281,4.95525205958156,16.4769444444444,15.5333333333333,1,1,0,0,0.0443917340677099,0.853472222222222,136.718353691644,0.785714285714286,0.589285714285714,0.816666666666667,0.591666666666667,"2016-05-10",7,1462852800000
"47","Person8047",14.2244678408002,12.2867667050434,12.1153448413745,0.0841684487621313,0.106715420643567,4.75679757318081,NA,NA,NA,NA,NA,NA,0.226824457593688,0.100414360212521,NA,NA,2.7025,NA,1,NA,0,NA,0.839037021485058,NA,4756.79757318081,0.714285714285714,NA,0.8,NA,"2016-05-02",0,1462161600000
"48","Person8047",53.1179765261492,12.3400359006716,12.2511568349404,0.139417261223489,0.285209114445903,4.41121116488237,14.2244678408002,12.2867667050434,12.1153448413745,0.0841684487621313,0.106715420643567,4.75679757318081,0.327646544181977,0.591271577406686,0.226824457593688,0.100414360212521,14.1916666666667,2.7025,1,1,0,0,0.913310185185185,0.839037021485058,4411.21116488237,0.760204081632653,0.714285714285714,0.847619047619048,0.8,"2016-05-03",1,1.462248e+12
"49","Person8047",70.2923589549575,13.5881782559246,12.6406081557937,0.113557930460351,0.175301581325005,5.3526731802164,53.1179765261492,12.3400359006716,12.2511568349404,0.139417261223489,0.285209114445903,4.41121116488237,0.273828756058158,0.581542826527377,0.327646544181977,0.591271577406686,14.7777777777778,14.1916666666667,1,1,0,0,0.882291666666667,0.913310185185185,5352.6731802164,0.66921768707483,0.760204081632653,0.720238095238095,0.847619047619048,"2016-05-04",2,1462334400000
"50","Person8047",69.6922395429038,12.5687485065543,12.5707523099687,0.150198792118327,0.209087436786422,5.2842257459831,70.2923589549575,13.5881782559246,12.6406081557937,0.113557930460351,0.175301581325005,5.3526731802164,0.298850574712644,0.587554812940386,0.273828756058158,0.581542826527377,16.9666666666667,14.7777777777778,1,1,0,0,0.903703703703704,0.882291666666667,5284.2257459831,0.710034013605442,0.66921768707483,0.735714285714286,0.720238095238095,"2016-05-05",3,1462420800000
"51","Person8047",32.8675177761067,16.3411707729816,16.3462350391947,0.0888311291246126,0.117436047366281,5.81161652290487,69.6922395429038,12.5687485065543,12.5707523099687,0.150198792118327,0.209087436786422,5.2842257459831,0.287837837837838,0.510314399797124,0.298850574712644,0.587554812940386,12.7558333333333,16.9666666666667,1,1,0,0,0.926041666666667,0.903703703703704,5811.61652290487,0.528061224489796,0.710034013605442,0.547619047619048,0.735714285714286,"2016-05-06",4,1462507200000
"52","Person8047",23.4489053762954,15.5198519037446,15.512961903687,0.0901880976011361,0.123284158150499,4.8424082649038,32.8675177761067,16.3411707729816,16.3462350391947,0.0888311291246126,0.117436047366281,5.81161652290487,0.328846153846154,0.552558451949513,0.287837837837838,0.510314399797124,20.4775,12.7558333333333,1,1,0,0,0.940625,0.926041666666667,4842.4082649038,0.58078231292517,0.528061224489796,0.666666666666667,0.547619047619048,"2016-05-07",5,1462593600000
"53","Person8047",17.745146133775,6.5700303841119,6.08644778451594,0.107546340204697,0.100591826423169,2.63465620988402,23.4489053762954,15.5198519037446,15.512961903687,0.0901880976011361,0.123284158150499,4.8424082649038,0.345454545454545,0.625118860341037,0.328846153846154,0.552558451949513,17.2222222222222,20.4775,1,1,0,0,0.960416666666667,0.940625,2634.65620988402,0.637755102040816,0.58078231292517,0.583333333333333,0.666666666666667,"2016-05-08",6,1.46268e+12
"54","Person8047",26.4120852206445,14.8231815762607,14.8171234509162,0.167165096333193,0.473700229690643,3.85950420256113,17.745146133775,6.5700303841119,6.08644778451594,0.107546340204697,0.100591826423169,2.63465620988402,0.535864978902954,1.03910479398256,0.345454545454545,0.625118860341037,12.2002777777778,17.2222222222222,1,1,0,0,0.929169978109619,0.960416666666667,3859.50420256113,0.758333333333333,0.637755102040816,0.85,0.583333333333333,"2016-05-09",7,1462766400000
"55","Person8053",0.209844981812049,0.10113002472232,0.0810932168418636,0.0262306227265061,0.0271510703520717,0.0201294054195129,NA,NA,NA,NA,NA,NA,11.6875,23.8041675522826,NA,NA,2.43722222222222,NA,1,NA,0,NA,0.609983314794216,NA,20.1294054195129,1,NA,1,NA,"2016-08-30",0,1472529600000
"56","Person8053",9.27614905802677,3.1026051959367,2.36381253538784,0.03397856797812,0.0446014632268989,0.917006382626338,0.209844981812049,0.10113002472232,0.0810932168418636,0.0262306227265061,0.0271510703520717,0.0201294054195129,0.856532356532357,3.66185500107363,11.6875,23.8041675522826,15.675,2.43722222222222,2,1,0.500755866757901,0,0.837615740740741,0.609983314794216,917.006382626338,0.739145658263305,1,0.751470588235294,1,"2016-08-31",1,1.472616e+12
"57","Person8053",3.18994110455042,0.781130950090448,0.770591747153477,0.0498428297586003,0.0484530315005731,0.0896303478975246,9.27614905802677,3.1026051959367,2.36381253538784,0.03397856797812,0.0446014632268989,0.917006382626338,2.00260416666667,2.81647524278306,0.856532356532357,3.66185500107363,21.7416666666667,15.675,1,2,0,0.500755866757901,0.91099537037037,0.837615740740741,89.6303478975246,0.955882352941177,0.739145658263305,0.938235294117647,0.751470588235294,"2016-09-01",2,1472702400000
"58","Person8053",7.5777196895418,1.6429561377526,1.15441783729249,0.0423336295505129,0.0428905732986625,0.210159795161269,3.18994110455042,0.781130950090448,0.770591747153477,0.0498428297586003,0.0484530315005731,0.0896303478975246,0.94413407821229,2.26546179519047,2.00260416666667,2.81647524278306,20.3027777777778,21.7416666666667,1,1,0,0,0.882638888888889,0.91099537037037,210.159795161269,0.928571428571429,0.955882352941177,0.925,0.938235294117647,"2016-09-02",3,1472788800000
"59","Person8053",7.8983349620358,1.93183759586707,1.50554309159457,0.0321070526912024,0.0379983409854447,0.250184193047148,7.5777196895418,1.6429561377526,1.15441783729249,0.0423336295505129,0.0428905732986625,0.210159795161269,0.802168021680217,2.55305158153976,0.94413407821229,2.26546179519047,20.2027777777778,20.3027777777778,1,1,0,0,0.862962962962963,0.882638888888889,250.184193047148,0.94047619047619,0.928571428571429,0.916666666666667,0.925,"2016-09-03",4,1472875200000
"60","Person8053",2.03868243846261,0.615391368750341,0.604766945297692,0.0357663585695195,0.0690455837588733,0.0809954974466393,7.8983349620358,1.93183759586707,1.50554309159457,0.0321070526912024,0.0379983409854447,0.250184193047148,2.15789473684211,3.61193198047512,0.802168021680217,2.55305158153976,21.6083333333333,20.2027777777778,1,1,0,0,0.914583333333333,0.862962962962963,80.9954974466393,0.943977591036415,0.94047619047619,0.958333333333333,0.916666666666667,"2016-09-04",5,1472961600000
"61","Person8053",6.08570081713797,1.89046735398045,1.48297495207825,0.0299788217593003,0.0385987524784007,0.257285432103327,2.03868243846261,0.615391368750341,0.604766945297692,0.0357663585695195,0.0690455837588733,0.0809954974466393,0.711001642036125,2.73085987125135,2.15789473684211,3.61193198047512,20.5444444444444,21.6083333333333,1,1,0,0,0.899768518518518,0.914583333333333,257.285432103327,0.932072829131653,0.943977591036415,0.92156862745098,0.958333333333333,"2016-09-05",6,1.473048e+12
"62","Person8053",4.88527315610786,2.53951889487327,2.31711564086153,0.0323528023583302,0.0477629287957554,0.346199522833114,6.08570081713797,1.89046735398045,1.48297495207825,0.0299788217593003,0.0385987524784007,0.257285432103327,0.803532008830022,2.61286603621921,0.711001642036125,2.73085987125135,13.4627777777778,20.5444444444444,2,1,0.0051887144403516,0,0.872651576111675,0.899768518518518,346.199522833114,0.958333333333333,0.932072829131653,0.953125,0.92156862745098,"2016-09-06",7,1473134400000
